id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label,attack_cat
4692,2.8582469341086982,tcp,-,REQ,9,5,522,142,10.0,200,240,108820.26435970965,124151.23848436053,0,1,65.59089557391856,37.17648460810639,75.40446133259074,18.239001095679377,26920,1507227393,832385876,37508,0.007958164947872852,0.01990340759014782,0.00946576742547793,50,84,2,167,1,0,2,1,1,1,0,0,0,1,1,0,0,Normal
11668,0.29814273837117083,tcp,pop3,no,24,14,7320,137,40147.26142802225,234,251,173747.76191400626,219309.79158862017,3,0,37.61985601532725,4.395951302016869,2.9324538609235384,1.4943523455034933,34024,1917329830,682912458,50005,0.052183501659796454,0.022155996185033312,0.0954146880622489,330,50,2,804,11,0,8,8,8,5,0,1,3,4,5,0,1,Shellcode
6473,0.49914828911517656,tcp,snmp,INT,26,10,2698,698,24800.63960260285,171,145,247784.79606984693,3995.543774639984,4,3,10.513800918908265,6.790194242497757,20.423295569883592,41.99507971246182,59861,612551526,172474151,21773,0.03015545690650442,0.22331208911132122,0.09757179664328887,129,78,4,853,7,0,10,5,8,9,0,2,3,8,5,0,1,Reconnaissance
10850,0.2532772737375907,tcp,pop3,FIN,21,15,5298,1432,71334.31320097302,111,166,1000.0,297160.5983684158,2,1,1.6042818205253397,62.99270479622983,2.8568884068160956,12.924957364960054,52856,1759043783,995808850,56578,0.21875043908092906,0.07135136835007343,0.1553701312097569,242,97,2,806,5,0,4,6,9,4,0,0,1,4,8,0,1,Worms
5023,2.9615369279382304,udp,dns,ACC,5,7,648,182,5599.380843397312,66,40,82643.00847281328,500.0,1,2,24.063346290482738,2.9768657799284908,28.739441959120665,0.3285763453503811,33828,211459500,1294947598,47786,0.008243419733889852,0.00535474275289058,0.009775978522613383,92,50,1,187,4,0,9,2,2,1,0,0,2,1,2,0,0,Normal
8978,0.117628967287251,arp,ftp,RST,20,10,268,789,56651.47618563479,239,35,175837.54476463603,500.0,3,0,24.945442190260557,150.23581311671114,12.491088966564131,12.661945249344551,28956,600097166,945834865,7187,0.0378611677011493,0.21988008929920308,0.03212615562220111,82,126,4,786,11,0,5,4,5,2,0,0,1,3,6,0,1,Analysis
10521,1.5448242178443956,icmp,pop3,INT,13,7,1263,650,55849.42517375986,49,247,217136.19112216905,500.0,1,0,6.619678627205818,13.295633248960339,0.040087504110694935,34.97935108040687,48356,1027107789,1117045526,6208,0.19029997353845107,0.2477306470120076,0.07215650066314039,93,89,2,841,11,0,5,6,6,4,0,2,3,4,5,0,1,Shellcode
7851,1.850404597852,udp,snmp,FIN,14,10,5175,336,40918.3781768984,169,161,231738.2116536927,65768.0624774317,1,1,3.5404192123096045,5.403143778587089,6.922741464705928,40.996856131763,11013,836529803,813881708,25297,0.004985275908928462,0.13683178696024142,0.14392558508228243,354,50,6,803,9,0,6,8,7,6,1,1,2,7,5,0,1,Backdoor
4610,1.5781448341124305,tcp,http,FIN,6,7,767,723,31588.889610292055,232,147,70577.53637776019,53043.46881517292,0,1,43.07347573757339,197.4735439898887,5.4578283892788555,13.941690464496215,30912,1102501885,912131987,54894,0.07286314791954056,0.00788913405973593,0.04237397189097015,56,50,1,178,1,0,1,4,1,1,0,0,1,1,1,0,0,Normal
7604,1.2681742896214516,tcp,smtp,REQ,22,10,581,367,41159.822842252,128,233,271951.517892655,297437.2443160197,1,0,45.0377463492568,6.580344101092245,13.979850808704667,27.125501543039242,19824,469500333,58697320,26197,0.2439996668691601,0.24540003549062722,0.04455008125919932,50,50,2,824,7,0,11,7,5,7,0,1,3,4,4,0,1,Worms
7200,3.2379063211384524,udp,ssl,URN,17,11,601,50,74108.50557399528,69,239,398400.0217138865,161045.7459658421,1,1,10.855846326199027,128.04436646096534,22.006799060804486,15.260767056964408,20315,1643486533,149149629,9274,0.07418052008486467,0.01841244092873826,0.2974226398643214,50,50,2,785,7,0,11,7,5,7,1,2,0,4,6,0,1,Fuzzers
4673,0.27114950213324224,arp,dhcp,RST,8,4,100,163,11863.35177818291,155,86,109693.38917856662,47504.841294175945,1,2,2.9258686846978326,51.257244724161815,19.41811132222454,0.8760816107434186,28592,1741691777,1717047336,24093,0.02390242568147456,0.014859731893461325,0.06457800122863058,50,56,3,193,2,0,2,1,1,1,1,0,0,1,3,0,0,Normal
5329,1.467366367347668,tcp,-,no,7,6,797,170,20966.383713573152,224,58,237222.66175837393,103728.25291999572,0,1,19.60301592339147,56.53880439245502,0.4944279387362768,9.776520430355513,36937,915453289,1018634315,39450,0.020565139713436868,0.0027434801953262985,0.04800100869088419,87,50,3,181,3,0,3,2,1,1,0,0,0,2,3,0,0,Normal
10442,3.9938515978266405,tcp,dns,RST,18,4,610,3545,47062.18709575988,138,78,190063.72192876873,93466.34175210274,4,1,3.6462840546982904,34.56085644374513,2.21067647905359,0.8933406258040125,45428,67491416,1266012437,53498,0.2899665099179761,0.16784287694992034,0.05900255042385219,50,891,0,830,9,0,7,7,6,2,1,2,3,9,4,0,1,Backdoor
11057,1.1619004469876002,udp,ssl,ACC,17,8,1085,965,44443.67348539022,147,83,50208.40201855305,147042.17790109123,2,0,50.890011763806825,34.431598044977754,5.282550043578976,21.158789326226284,47523,1832270875,202633717,14013,0.4818260421471061,0.12230363682828299,0.12839455730033125,50,100,1,765,9,0,10,8,4,8,0,0,1,4,10,0,1,Shellcode
11908,1.3258441882286103,icmp,irc,RST,21,10,575,2520,15637.995391665838,63,46,240338.65303777464,500.0,0,1,34.335723306512456,89.62187408514414,39.739945677651775,14.080318994243534,34798,1992843113,737581463,45856,0.03672712579836545,0.0397015321993135,0.15746741257586805,50,293,1,743,6,0,6,5,5,4,0,2,1,4,6,0,1,Analysis
5114,0.08048508650004911,tcp,-,CON,9,5,191,227,11414.073806521628,241,157,217378.17840899457,158390.01422302696,1,0,31.701709711864847,298.46562886989284,1.9780838276577288,1.1707151799051974,19472,1208902560,316616771,5596,0.17764359051769013,0.013263341953627718,0.039108946440960024,50,50,0,189,3,0,1,1,3,1,0,0,0,3,2,0,0,Normal
6832,1.1553612754830893,tcp,dns,CON,18,12,2601,2411,51312.47657267358,237,46,153010.11146636575,212735.58690125425,1,0,19.189249726073626,232.92522676038132,6.23548292195568,36.1694875190287,3798,682389098,978237777,5584,0.764140550925412,0.03304230437192977,0.07748787699456815,218,180,2,796,7,0,6,4,5,7,0,3,4,3,12,0,1,Generic
2956,0.35971605042131805,icmp,snmp,REQ,7,9,846,2433,12632.831625914758,184,145,119535.384332911,109982.8748151667,0,1,71.57079387183727,369.5889406404865,0.783121238580961,7.000900959858217,48640,850957749,887128923,55063,0.02894406608449453,0.016851251254883327,0.011415363520502363,173,356,1,225,1,0,2,1,1,1,0,0,1,2,1,0,0,Normal
4848,2.179010583540879,tcp,ssh,CLO,9,8,2312,663,17307.226675255537,69,145,12328.77686513889,102654.75583932476,2,0,34.552329150045956,442.0680527016828,6.349984506775915,16.541847956726926,2307,1840488214,329929220,23447,0.03485690817214031,0.04400877779262444,0.014937841284819847,307,75,1,192,3,0,1,4,1,1,0,0,0,1,1,0,0,Normal
7235,0.016283457601151508,tcp,pop3,RST,22,11,7005,1472,11581.48080430762,58,128,331819.00897146895,121762.62413304776,3,0,10.555249041874639,27.43915539324811,21.62592577627858,0.7875729632532499,65089,320670779,1613752386,51253,0.19077176576745436,0.08808412151411023,0.10461667078964382,308,208,2,832,7,0,8,6,5,1,0,1,1,4,6,0,1,Backdoor
9627,0.3429869368395033,igmp,radius,no,18,6,2802,4070,43994.4042438454,211,92,232568.4900051226,304193.79391364614,2,2,25.987389768290484,1.4964438648879061,6.082648877229409,7.845511445404868,19874,1335713911,1605531395,52929,0.07900040359171578,0.11439935119747639,0.09163281569083484,193,716,3,753,11,0,6,7,4,4,0,1,4,10,7,0,1,Generic
11179,1.076437299707326,ospf,dns,RST,23,13,8276,5779,38891.84573416916,235,59,431042.61845702166,188629.42422419912,0,1,82.96489524782302,6.0817667988234225,14.159980407493,8.416122990692944,43712,1868179118,385709873,60301,0.08318086667496835,0.09785464772325891,0.009177187035931593,383,479,1,802,7,0,4,6,6,6,0,0,4,3,11,0,1,DoS
1663,0.3657844932199238,tcp,irc,ACC,7,6,161,524,14022.704908271993,198,230,92299.24990302032,72840.62415920649,0,2,170.82477640299768,7.267093072263094,6.34259381915323,9.367072516139721,47503,1910821869,1123605857,48818,0.10413777197695154,0.01607437096403292,0.057746859861883354,50,112,1,202,1,0,2,4,1,1,0,0,1,4,2,0,0,Normal
9630,0.3993823213987638,udp,radius,CON,23,11,671,165,77971.37620653384,246,107,280031.27278837364,115567.46040094699,4,0,47.95098205484348,11.875624228719404,12.349620635469359,28.95656768394419,23230,398932435,1894938664,43050,0.13671612616313972,0.07343649778737164,0.35824542447089414,50,64,4,775,4,0,12,9,5,5,0,1,2,4,7,0,1,Fuzzers
1143,1.0686625619700563,tcp,ftp,URN,11,6,675,640,10046.456317590542,159,179,55448.50995680668,71350.49045251607,1,1,21.94684495476991,76.4364872575866,0.014916063719325391,10.180203732485916,6615,1386296944,862343781,18289,0.0016511501219963615,0.03080900602649929,0.029313125124837268,50,228,0,205,4,0,1,4,1,2,0,0,1,1,5,0,0,Normal
6033,0.19205175201846797,tcp,pop3,CON,20,8,14449,399,79744.59905394769,173,71,102540.66656010337,500.0,4,1,62.80618065959141,109.13669731255317,0.8085224298656077,15.557168463095838,40513,1410559305,1399473343,34524,0.17583785745362698,0.05267396118933021,0.16291749521764157,644,50,0,790,8,0,8,9,4,9,0,0,1,3,6,0,1,Fuzzers
4585,0.2532227791161614,tcp,http,ACC,10,9,2326,601,27303.21445825294,239,75,144411.67018942832,144365.79132190975,0,1,11.53916166486595,205.51732359063863,2.3546958430179386,19.789611372141273,44159,178932848,536757451,31499,0.03928398858227265,0.004928129912588522,0.02932689743020458,203,55,2,179,1,0,1,4,3,2,0,0,0,2,1,0,0,Normal
11278,2.0055368163805287,arp,-,INT,23,11,7958,9107,31703.825745739457,45,178,393875.06169613055,166240.2369631094,3,1,16.980370295179007,42.19605473509023,2.8477551026298356,8.613249670499078,2682,1238114296,1982535500,2558,0.41202993052236797,0.0686049939713269,0.026751457414212955,359,864,0,815,9,0,8,3,7,7,0,0,2,4,10,0,1,Backdoor
11781,1.8895665024286963,tcp,dns,RST,21,7,362,155,1000.0,153,85,385670.8219669671,238837.76598105702,2,2,8.328597543616022,86.17812729707286,0.7142140166517,15.663145798667502,5798,983629739,53216436,43312,0.19257319615755883,0.31870424851653895,0.007147792421861353,72,50,2,824,7,0,9,8,2,9,0,1,0,4,6,0,1,Analysis
4744,1.0671749970117614,udp,http,FIN,6,4,214,1008,14789.477169307936,122,22,131999.17137532745,43738.43874703051,0,0,48.49406613139011,155.0867237484744,33.18090783747191,3.5968282681557384,57251,57738671,843756142,15876,0.038351407223133877,0.013934102710569187,0.027845235855588308,80,267,2,199,1,0,5,2,2,1,0,0,2,1,1,0,0,Normal
5031,0.6832677558971584,tcp,ftp,no,8,7,920,226,15573.474955434673,201,52,94458.3806253176,99172.6180051793,0,0,3.7642375773993058,78.5693304174353,23.93024307075944,1.1819295380102193,31139,843041162,399680348,6740,0.038090871022225116,0.05175962083758817,0.010337528875740671,102,61,1,200,1,0,1,2,1,2,0,0,0,5,1,0,0,Normal
6720,1.4886135014433626,tcp,http,URN,25,4,515,1311,82763.51314004207,225,118,302486.7389543694,500.0,3,2,91.38749633424322,19.483136870379614,37.8264130275139,23.109862628796712,58085,1891274687,795279917,13009,0.14951745466166919,0.304060882970975,0.011635117937215101,50,344,1,798,9,0,10,9,7,4,0,1,1,4,8,0,1,Analysis
2743,0.3195692466666181,tcp,snmp,REQ,6,6,436,1023,16291.164323472745,52,175,41262.26789220446,104943.4321609847,0,0,11.017435071808722,40.440966902553356,1.1613230630667402,7.099031254671775,23416,195176933,1972890745,31638,0.050420791870575514,0.02291422881309579,0.20348710824833618,50,146,0,198,2,0,1,3,1,2,0,0,1,4,1,0,0,Normal
10400,1.1271703549612366,tcp,ssl,ACC,21,11,4567,12273,39699.91638629064,150,35,229009.71848208932,164648.1041353961,1,0,21.32474481229042,182.4572125268369,6.723608879844574,10.47048501956878,4710,1351133759,1826552275,43361,0.30764238165369107,0.0785747126120454,0.03929489384276802,235,1168,1,839,7,0,6,10,4,4,0,1,4,4,10,0,1,Reconnaissance
4140,0.24391219334193096,udp,ssh,REQ,11,4,190,472,14561.132313163816,95,148,107505.6054050402,73797.17043452336,0,0,328.12585094041407,32.248261273144465,7.563230778977129,19.585740242110717,53108,869121223,794588044,32706,0.04867670213451311,0.020376033946320864,0.00749615977091297,99,126,1,208,1,0,2,5,1,1,0,0,1,3,2,0,0,Normal
9235,0.3908238757710266,udp,ftp-data,no,17,11,448,430,31482.970251254323,64,64,41473.48079546986,96531.07879739435,2,1,209.0167111750014,10.32452903441106,8.647882697535957,3.524507286110496,23096,1301200176,853965868,58558,0.1465356108477531,0.09265605134872415,0.052247683694971674,50,50,3,801,7,0,6,7,6,4,1,1,3,6,9,1,1,Analysis
6835,1.2621207884526466,igmp,http,ECO,30,11,4467,307,78191.89970709571,175,193,189101.16498104943,39586.11771590942,2,0,60.11138910716807,34.79307747763263,56.319001784480896,0.11207465277079394,19257,1382328169,206777338,33761,0.6209500658551501,0.004821283667531489,0.1895903004696674,144,65,0,788,6,0,8,5,10,4,0,1,4,5,10,0,1,DoS
10834,3.8441280984971633,igmp,snmp,INT,23,8,5469,555,77842.15033235952,207,233,218173.0678493022,153448.08852419344,7,0,103.0315967584589,20.708458295119637,2.226275739149189,62.68740818770976,39595,218851331,120513683,26457,0.027574065290603328,0.03318468887071572,0.016013222436377716,242,72,3,824,6,0,4,3,5,5,0,0,1,4,5,0,1,Fuzzers
2488,0.32631022692842426,udp,-,ACC,7,4,552,388,22509.345191621374,95,150,70367.32542085773,105747.15360293983,1,1,41.95168123265476,142.69561594224905,5.156889589215771,9.023214520401233,2133,1904127852,1103166991,51959,0.036182673196374165,0.01779010343902325,0.024817966422234182,72,50,0,218,3,0,1,2,1,1,0,0,1,2,4,0,0,Normal
6873,0.9501030839429813,udp,dhcp,ACC,23,7,802,2789,59732.34703068565,146,234,375500.85204884014,138524.23360146466,2,1,1.670531514863754,40.65891854018833,34.298577809922804,8.151919174560984,44343,741678149,489190743,52535,0.354513857979659,0.061231402383563394,0.022690967864000322,50,386,3,799,9,0,6,4,7,7,0,0,2,2,2,0,1,Reconnaissance
2390,0.27682281181199764,tcp,-,REQ,6,12,100,428,38618.025750007524,201,178,160415.43263128703,65304.66201507865,1,1,83.01176458868909,53.39624485291075,5.611949163710911,5.396836257510907,15861,1163706983,435887163,9410,0.03345097381088929,0.034678274328958626,0.08223514583678646,85,50,1,208,2,0,2,1,1,1,0,0,2,2,2,0,0,Normal
8848,0.2791067554836223,tcp,ssl,RST,26,14,1763,243,47364.70603900478,91,22,426305.6618019162,500.0,2,0,68.13107566987078,35.47178736327445,1.7865929461526309,13.8719589776398,52370,1983539890,1085575803,17007,0.22126820260655303,0.06009759309792725,0.07474907520624079,50,50,0,818,8,0,5,9,8,3,0,1,1,3,7,0,1,DoS
544,0.016301016662483153,tcp,ssl,CON,4,12,416,577,21425.440231720273,110,183,142441.6680034494,94861.0554717853,0,0,34.899170190936104,272.26200388106054,21.559209411400317,3.915495215276432,57285,1135448774,1428459745,14874,0.10377402028415326,0.012731180479538648,0.013984220078521488,72,70,0,221,3,0,2,1,1,1,0,0,1,1,2,0,1,Generic
9289,1.3884939492986619,udp,irc,CLO,21,11,463,1206,73445.34348351261,59,125,75335.47457091231,147386.69000621824,3,0,69.2973048292642,20.35213198439425,42.13447689927732,7.54937234173594,24612,377439576,1884059879,43092,0.04358268150402707,0.12067253142848064,0.07284011636902331,50,76,1,772,13,0,4,3,6,3,0,0,2,5,5,0,1,Worms
3329,0.11283048965639536,udp,ftp-data,FIN,11,8,1161,321,12106.304108358217,215,145,133628.71047348407,46491.16582430714,0,0,23.725595931912046,11.627548211280565,10.879099245882093,47.58252999035335,19085,401338386,1483823832,1730,0.17445288630731684,0.04389696579552919,0.005861364387623364,141,50,1,186,3,0,1,3,1,1,0,0,3,1,2,0,0,Normal
10083,0.40832351924204185,udp,ssl,RST,28,9,1325,1334,83017.47459802864,137,134,222592.48210913382,217965.36389566888,5,1,14.379277207607714,61.562642157888554,35.51898264417135,53.88102448970765,26532,1282394362,587714784,45054,0.5046080965810188,0.09259037027040452,0.2342044069671729,122,70,1,791,8,0,8,8,4,10,1,0,5,4,10,0,1,Fuzzers
2993,2.127857559029246,tcp,ssl,URN,13,5,1870,647,18332.001939378122,83,198,45864.66127636512,78218.12255774846,3,1,98.45703036232074,129.22355949183122,11.761346909949262,13.076635431784908,40708,1222665322,272142486,60528,0.004188477834724929,0.0134798474906941,0.019282041190889294,170,228,1,190,1,0,1,4,1,1,0,0,0,5,4,0,0,Normal
5637,1.3801992894287367,tcp,http,CON,11,7,252,375,16168.418820855084,193,135,96618.39007395772,84818.03557317497,0,1,41.315491837411784,58.97874046150654,6.685052888423611,10.239237097424223,32105,1233767793,1327588538,26363,0.061723051190053224,0.0709645869592552,0.045475941343567576,87,138,1,207,4,0,1,3,2,2,0,0,3,3,3,0,0,Normal
6885,1.2051907400268556,tcp,-,FIN,13,8,1598,290,12335.667654209417,39,114,246372.81726107688,278674.38423555496,3,0,9.943861027992362,96.07337042596609,43.228854271247435,2.984619090750096,45974,1116885551,953602630,34614,0.20783339739104695,0.04324628731226653,0.045741276150846805,134,50,3,803,6,0,5,8,7,4,0,2,1,3,5,0,1,Analysis
2345,0.5602684968998242,udp,-,URN,2,7,2645,932,31972.84502052646,162,150,72250.64460223966,110969.07942507719,0,0,73.04140428564398,1.5390165993837028,2.0754246970254573,40.28763146697335,48524,882226329,1450011562,40317,0.11155277000277704,0.029833028235298212,0.00814165975197238,1358,171,0,219,1,0,4,2,1,1,0,0,0,2,1,0,0,Normal
1840,0.7532547686033282,tcp,pop3,FIN,10,3,529,331,10433.729394242426,59,247,128044.31756876237,56661.47171528292,0,1,63.52533036856384,13.006131636575187,10.725862442314686,0.08195488619360512,55866,331954045,803701972,29949,0.040251331521353795,0.017007752486056578,0.017815378095459685,70,81,0,209,3,0,5,2,1,1,0,0,2,1,4,0,0,Normal
7845,1.110120443019008,udp,http,RST,27,8,360,1932,29268.587698027673,173,229,299424.2932424424,194963.49895329025,0,1,53.615203654442354,53.87463676642489,5.852269270779487,62.43659131388482,7257,179262907,540340069,2605,0.0862103475685581,0.050040486138132785,0.02667518516984088,50,245,4,764,6,0,7,4,5,1,0,0,6,2,8,0,1,DoS
2617,0.8798070404541948,tcp,ftp,CON,9,7,1257,281,13281.1865984115,75,73,41721.60909005211,92995.56767530556,1,0,42.23682867688835,165.63385133705995,14.466718390529687,8.983469842969381,2911,1995894383,377065179,63079,0.011251092257157829,0.01670638006196385,0.058899837048683956,139,50,1,192,2,0,3,1,1,1,0,0,1,5,1,1,0,Normal
8696,0.09198679881917943,tcp,ssh,CON,19,12,442,106,7335.600920068544,68,66,367250.1606521104,137665.21738919278,4,0,22.567163910672228,84.26735905703384,6.774256074827558,78.55843493291768,43540,1586004627,1953246489,29002,0.5591356958406919,0.08093238432277891,0.21600189802740669,50,50,1,809,9,0,8,9,4,4,0,0,2,6,5,0,1,Exploits
6999,0.11756706211228898,tcp,dns,CON,23,8,834,768,21841.83394097911,61,175,280404.91687057144,333498.0238299616,2,1,69.24519780035281,35.10707442829983,10.745037933474364,4.1279476213975705,32858,1875657279,1256607449,63917,0.11305755485654984,0.04529785061397793,0.0025658858006335308,61,83,2,839,11,0,4,8,3,5,0,0,2,5,6,0,1,Backdoor
1499,0.1934444522789306,arp,http,FIN,9,8,428,171,8161.673344563129,86,159,166956.63506877518,127235.37241787407,0,0,16.151558158793218,89.93734158944858,5.408618427850121,2.1619707316385597,57945,724673803,1800020225,38245,0.011429975498425827,0.030673016702556448,0.029711061232941503,67,118,2,167,1,0,2,1,1,1,0,0,1,3,1,0,0,Normal
8344,0.48508631551540243,arp,ssh,no,28,8,1498,1912,38833.074765724064,68,226,209199.12828214432,211708.95666111136,1,0,10.69293354657022,97.77687224697388,31.092538185337435,19.070570392138926,34574,1466143701,1800342308,42127,0.2866109984499524,0.023963503752313247,0.13437710413082102,50,190,2,790,7,0,8,9,4,5,1,0,5,5,9,0,1,Exploits
734,2.3898079180500122,tcp,radius,FIN,8,6,485,448,2207.2058845465835,115,230,11026.89360715977,64137.98242165244,0,0,143.8843183877077,249.61838930279146,6.876117615350702,8.993080870386656,22682,640847134,1387793823,51805,0.13247569085690847,0.005355808644664636,0.010071394401863143,50,50,0,206,1,0,3,2,5,1,0,0,2,2,3,0,0,Normal
4097,0.04933776853713323,udp,ssh,CON,4,5,169,547,37210.29239638147,218,151,95942.61468078129,71739.59890179016,1,1,148.09434027852953,16.967731800244724,3.4133501739733205,5.813415118516507,56430,1945604670,1290074899,49033,0.008805590370466673,0.03135317533816858,0.07063474407365121,50,113,2,178,1,0,3,1,1,1,0,0,0,3,1,0,0,Normal
5562,0.0014772738833489505,tcp,http,URN,6,9,2893,268,25831.22475514696,133,213,28330.17844676738,102850.19730842621,0,0,43.669316778627426,98.45058469191298,5.2485663476150215,30.05667720939499,43046,342919998,1479947451,61587,0.042466064285733095,0.009870030560081448,0.044650061327847546,557,50,1,207,1,0,1,4,2,1,0,0,2,2,1,0,0,Normal
10300,0.3056161250836502,udp,radius,ECO,17,9,261,912,33087.19079057535,145,103,246145.58576771745,216654.93430040384,3,0,64.8235614995101,9.389755316915904,11.425835168867895,24.718732970224575,28938,63074915,1837077353,10181,0.42112762299521944,0.21834930237627853,0.0001755539431251838,50,55,4,801,8,0,6,6,12,8,0,0,2,7,4,0,1,Exploits
2302,1.0084839080798955,ospf,smtp,ACC,9,4,754,292,33489.903074165195,196,195,154835.94571449596,50275.914846477026,1,1,9.489207564506424,176.1781331868002,0.0774609287425643,15.454791718619276,34808,339130666,592944369,7011,0.009640839427887307,0.003254852614651483,0.004177640392376407,86,95,2,193,1,0,2,2,2,1,0,0,1,1,2,0,0,Normal
11103,5.647522411683871,tcp,snmp,URN,30,10,215,3424,42760.40638078069,82,59,1000.0,154529.92370704308,3,2,7.596240637696239,33.768248570381616,30.107670773198926,1.5060259307338708,14026,1149802425,117885538,50628,0.1011717854334937,0.1377525081831911,0.276962980398386,50,268,2,830,8,0,7,6,6,4,0,3,0,3,3,0,1,Backdoor
2614,0.20017580076889555,icmp,ssl,REQ,10,3,100,286,10.0,153,79,138395.51520810544,26308.851121175983,0,1,78.99648263919883,83.53096855611176,5.862144679770434,7.842357476916009,59669,854151168,1216118892,27671,0.012115419776618851,0.048850609295303306,0.05838208834301989,50,56,0,203,4,0,4,2,2,1,0,0,2,4,2,0,0,Normal
10304,0.8278912698363817,tcp,http,CON,24,11,287,934,30537.096243983833,203,206,257052.6296524626,212224.45022609035,2,2,12.890893198230382,73.6222835438245,6.246592809718902,6.553072014749025,29645,30908464,751783547,35046,0.049334195090216144,0.1690495556255773,0.08217270656886212,50,111,3,831,12,0,6,7,5,3,1,1,0,4,7,0,1,Generic
5066,0.012664256198483444,tcp,-,FIN,10,5,153,149,11333.943752283769,192,179,132626.92025851225,89141.57801804945,1,0,168.84597512485584,36.62829823506942,9.90663360566489,13.91166013387424,43972,431056644,425163952,28776,0.03950580938870296,0.006495350723207908,0.05327716467664664,50,50,1,207,1,0,5,2,4,2,0,0,0,3,4,0,0,Normal
6559,3.1660106471445046,icmp,radius,RST,29,7,15080,1453,54010.06260178166,156,201,108121.88630568795,338937.2010880249,3,2,31.13388976318876,6.641359452429607,60.914373691788605,12.226225225231193,9243,1839887042,1515116542,7103,0.3082465904772931,0.12502746179169705,0.02655307137288155,503,126,2,793,7,0,5,8,4,3,0,0,4,8,5,0,1,Shellcode
11964,0.38266728635346714,udp,snmp,INT,33,6,843,758,49383.15028475036,52,169,257196.0229401585,156298.118535465,2,2,25.31305210906604,12.82638011797416,59.80343627408863,14.709955872649866,11818,1206773688,678884947,24544,0.34822413686588444,0.02102866870478416,0.20790401709449108,50,158,1,764,10,0,9,6,4,5,0,2,1,4,6,0,1,DoS
6463,0.6907667291844583,tcp,irc,URN,35,12,2579,516,30616.709668688112,60,121,298108.09101621737,97618.41225582722,2,2,54.16499563484988,21.299408738638544,34.61955272128167,23.24513113449582,26055,1372762861,44320602,61170,0.06814094194691793,0.06869092003057792,0.10221283373850805,50,51,2,753,8,0,4,7,5,10,0,0,2,4,11,0,1,Analysis
4234,0.3738132865882149,ospf,dns,CON,10,7,393,413,1223.4224658887215,213,43,60316.306843365295,56332.847964118395,2,0,98.43594587614305,84.77645153496589,5.799424916365386,17.891402309492953,23517,955327385,1312014667,36631,0.1169942295223116,0.0022574535010401447,0.005826313981927698,50,50,0,220,2,0,3,3,1,1,0,0,0,2,4,0,0,Normal
5734,0.1785291738657648,tcp,dns,FIN,14,6,244,960,15961.608618814153,250,229,91278.27705770836,137010.39959089062,1,0,53.40653644729247,184.20954194356312,5.262058692363084,1.1580681075117685,61418,974060964,1967771688,57416,0.025578056429028724,0.043487599987616816,0.01776907571013848,50,50,0,197,2,0,2,3,1,1,0,0,5,1,3,0,0,Normal
10432,1.0033823678120923,tcp,ftp-data,CON,19,6,4691,331,70787.543701051,135,82,195467.70420487592,124606.54677808225,1,1,115.96628456486647,58.42976480160869,4.1761909551900995,1.2815676172271382,56014,220572696,351516537,39310,0.41615482151115435,0.0073574962956089165,0.050411334022333755,288,50,0,799,10,0,6,6,5,2,0,1,2,4,5,0,1,Exploits
10171,2.4996922966675323,tcp,radius,RST,14,9,2661,1095,29199.524941866766,94,98,445968.2677918683,186087.96250554183,3,1,21.062056638041,5.501299509531097,49.18772855332558,1.8418465158937212,33316,1200595248,154497214,31489,0.11648228329506763,0.07759169411698616,0.2552045766210514,200,76,2,825,12,0,8,9,8,5,0,0,5,6,5,0,1,Shellcode
11809,1.1964706737101074,udp,dhcp,ACC,24,9,21014,10735,42457.48407507645,104,150,278925.84958193573,237888.35568374913,1,1,1.5531727737643968,140.13981036183444,9.484207457403423,23.85987946756712,11578,1482038865,863593792,1143,0.0688972071001092,0.011551500979007994,0.07780825849284896,884,1141,3,741,5,0,11,7,5,6,0,0,2,9,6,0,1,Backdoor
6857,0.8986755183927685,tcp,dhcp,INT,26,9,2108,448,33294.00761636703,173,183,320577.64530983963,313680.3048287501,4,1,44.36079194519838,43.04911322031423,35.85703288890408,5.470285642398307,43289,679415961,1524867571,15210,0.04119431659075632,0.12381324406772981,0.06686284521305005,72,50,2,774,7,0,8,4,9,10,1,0,1,7,5,0,1,Analysis
4960,0.6532232861258889,udp,dhcp,no,6,7,312,385,17264.01888335135,209,125,118997.56749270383,69768.42577040459,0,1,150.55386641982335,3.6245760431403196,5.632781240101352,0.7988728968879641,40450,839531194,899021406,16622,0.086658722287566,0.012600990375630455,0.0012615229970294468,50,50,2,214,4,0,1,5,1,2,0,0,2,1,3,1,0,Normal
6073,1.236832872791843,ospf,radius,RST,22,5,581,745,41288.42426013642,59,221,392118.0294377348,237430.83494875347,4,0,51.274826037994764,127.52559540639244,63.05070473288005,27.152935518358024,31276,1671601365,444069474,48054,0.20199201670530034,0.043267127364343586,0.04896587426658711,82,141,2,794,8,0,10,3,3,4,0,1,3,5,6,0,1,Fuzzers
