url,label
kf25zx.com/images/?us.battle=,1
security-apps. net/Sparkasse.apk,1
cast4all.com/gvm3k2,1
m9pa32.lanapyxefyfppd.net/asyaxbo8qx\nwww.bposme.com/989122ec63d8d67d01d9a0e8af094446.php?q=2471545f63e9c66d700053bdc2daf344,1
gsctechinology.com/ali/index.php?email=info@jonwayusa.com,1
cgcasas.com.ar/sunset/wp-admin/user/inves/inves/,1
thefreedictionary.com/James+Abraham+Garfield,0
en.wikipedia.org/wiki/Charlotte_of_Bourbon,0
quotes.lucywho.com/george-gabby-hayes-quotes-t511633.html,0
pianofiles.com/browse/artist/narnia,0
artcyclopedia.com/artists/jack_richard.html,0
one.vfdsgsrgsg.biz/3u3s5z3hd9\nwww.lavoro24.it/milano/assistente_di_redazione-60683.html,1
basketball-reference.com/players/j/,0
billhickstrumpet.com/,0
chubbrealestate.com/real-estate/Buffalo-Niagara-MLS/Land/property/B364498-Vl-Old-Glenwood-Aurora-NY-14052/,0
vacations4lovers.com/cg/rich/mail/hotmail.php,1
hzcysw.net/u1qmyaw,1
code.google.com/p/uim/source/browse/trunk/scm/pyunihan.scm?r=2,0
etustime.com/xa7sajm4,1
spokeo.com/Jason+Shults,0
happyvalleycommunications.com/bankofamerica.com/5e1d3a79932211f65c40e2798c6ac302/account/,1
nexus404.com/Blog/2011/05/01/acer-iconia-a500-docking-station/,0
cpbrandindia.com/https:/atendimento/chama.php,1
vendorboltasticrobust.net/1056/search.php,1
139.59.166.196/userinfo.php,1
michiguide.com/archives2006/metro-detroit/,0
chacha.com/question/what-does-the-name-collett-mean,0
wuxfit.de/hq1on,1
persontopersonband.com/cull/survey/survey/index.php?.rand,1
ebeyssleinlogen.luzyesperanzapediasuit.com/userverification-rob@microscoop-service.nl.html,1
reunionsmag.com/classreunions/classreunions_charitable-3.html,0
cbc.ca/news/quebecvotes2008/ridings/005/,0
amazon.com/Catch-Fire-Bob-Marley-Wailers/dp/B00005KB9T,0
myspace.com/juliecmusic/music,0
aircanadaflights.net/,0
prinssiksi.action-gamer.com/boards/viewforum.php?f=62&amp;sid=d3lb3.019yk8f5pp1&amp;,1
htzfm.com/shows/biggsandbarr.aspx,0
laika.it/pdf/100buonimotivi/indexphp,1
guitaretab.com/m/matthews-wendy/,0
en.wikipedia.org/wiki/Hellbillys,0
aldridgefoundation.org/,0
tbbddrbnqn.fqjzehjmmkbdigu.gq:31251/vain.htmlawful=77941&alas=morrow&bold=unseen&graceful=ancient&statement=40102&distract=91457&most=75571&oxford=irish&stool=doom&they=30683,1
milton.co.za/,0
midwest.choicehotels.com/,0
en.wikipedia.org/wiki/Ritesh_Sidhwani,0
en.wikipedia.org/wiki/Sole_(fish),0
freebase.com/view/en/1979_united_states_grand_prix,0
kt-marketing.com/wp-admin/network/admin/docsign/5c89b263d5f473a80d15acc6ce25cc42,1
malwinstall.wang/0b9zg,1
pandavillage.org/googledoc/?3a3f1f1bafd11ded084a8d6bd34591052e5d7041,1
stm.info/english/metro/a-m11.htm,0
cclpgms.com/js/?alaps.org/ro9be9ri3o/page1.php=,1
westernprivatecare.com.au/review,1
217.28.218.223/module/96df1c84c7fb13e880e399f9627e0db0,1
people.forbes.com/profile/kornelis-j-storm/1810,0
mihesfitons.ru/sl/gate.php,1
luckyclear.info,1
imdb.com/name/nm0023569/,0
asvic.org/NUMT/login2.php,1
119.10.70.188:2525/hed32,1
shikharbhattarai.com/wp-includes/SimplePie/Content/ipad/ipad/ipad,1
derfeicon.com/rss/feed/stream,1
jp.facevena.xyz/app/facebook.com/?lang=pl&key=E01PmmWsJVDQITQkpr5voTOFyhUFziGCTwtxPfRLi0goS645rUeRbmk1Skkmo9cI0ZOdiLsRjzAxiyKrksC9XXdShiroqwyTEt8zAhoC3ILomUKHWzJUG1piwz1OJtQBFtYFWvvqkhohOvaugwupMroAHtOplcYFG1cBZZ48TSOx3E5SG3Y6KkfZektCa4SZR8hFzkAm,1
hotspringsmusicband.com/,0
disney.it/DisneyChannel/showinfo/programmes/lizzie/,0
joanfrc.com/americanfootball.html,0
91.223.89.28/user-login.php?cmd=_flow&SESSION=NjlF2pTK8Ie7kfGH3wEUPACJ1iXB0vnRVagZzYoMSxm469uWcQ&dispatch=r1V0PW6ugnRzZqJ9XiDeTUt28hFIpCsyl47fQoM3LmjxE5kAGc,1
dailymotion.com/video/xi0p4x_sin-nombre-2009-full-movie-part-9-10_shortfilms,0
maisvantagens.credicard.com.br.ercan.com.br/index.php?pagina=participe,1
dmega.co.kr/dmega/data/qna/sec/page.php?email=ZmFpdGhAc2VtYW50aWMuaW5mbw==,1
sayyahat.com/wp-includes/rest/newp,1
christianspeakersandentertainers.com/RapperGallery/ProfessionalListings/Yungtown/Yungtown.html,0
eliteloungegroup.com.au/Sunday1/12kGyr/iYmLjfNHGyr.php,1
qcboke.com/post-627.html,1
youtube.com/watch?v=QBdPbXcAROs,0
23.227.196.215/,1
spectarent.districthdc.com/boards/then.jws?discussion=n1xZoRJXP&amp;finger=&amp;national=9NC0Fzhr&amp;understand=&amp;three=oVxy6sIOU&amp;interest=zEkA02PX&amp;through=NUU2&amp;car=oZKMyuUuui,1
coppernblue.com/2011/6/1/2200563/stanley-cup-finals-preview,0
jojhi7h4z4.lanapyxefyfppa.com/a87mod0mgh\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
www.phonesandtabletsfix.com/keybase/post.php,1
facebook.com/people/Anita-Pointer/1492651934,0
sanctepater.com/2011/05/john-allens-of-national-catholic.html,0
commonsensemedia.org/tv-reviews/scooby-doo-mystery-incorporated,0
pravo.org.ru/write/dropbox/dropbox/mail.126.com/accounts.php?errorType=401&error&email=,1
ijopfgpxhdius.info/information.cgi,1
server.security.hotelneelgiri.com/access/MGen/F14989960ba62fc38dd432ece577ea823,1
mundomatero.com/Remax/index2.html/index_files/index_files/index_files/index_files/index_files/index_files/index_files/index_files/index_files/index_files/index_files/index_files/index_files/index_files/o,1
booked.net/hotels/canada/montreal/cegep-vanier-college,0
dedivan.ru/printable.php?productID=67,1
cleveland.com/ohio-utilities/,0
movieweb.com/search?search=20th+century+fox,0
inzt.net/nr8e7,1
digicolorgulf.com/wp/wp-content/themes/gdrealestate/inc/comcast.htm,1
kellyscleaningservice.com.au/wp-admin/maint/gmail/,1
atelierdelaconisme.com/system/logs/inst1.exe,1
facebook.com/CFox23,0
manta.com/c/mmj20f7/t-n-tatv-shop,0
u2grzvb.wozrh.top/?w3eKdbGUKxbKCYc=l3SKfPrfJxzFGMSUb-nJDa9GP0XCRQLPh4SGhKrXCJ-ofSih17OIFxzsqAycFUKCqrF4Qu4Fah2h1QWScEZrmYRPFgVIove8hQLfyhSWkpfTrhPeMltN_MOcFeNt3FyjxuIScM4ilBLX7jMFmL5MQFFd,1
allsoulandfunk.blogspot.com/2011/10/bloodstone.html,0
guidoneira.cl/ghngmcgngdgd/aos/aos/aos/index.htm,1
naturohealthinternational.com/sgsbeautify.com/wp-content/bb.php,1
spekulaatioiden.teapartyrevolt.net/forums/viewtopic.php?t=2w&amp;f=36.c13s4d8se221o18&amp;,1
americanprogress.org/issues/2005/04/b489061.html,0
mambarambaro.ws/0kuhj,1
yellowpages.com/oakland-ca/bank-of-america,0
cherliga.ru/plugins/editors/Cielo4/,1
abarabstract.com/medweasfinancialabotwealth/asia/,1
archive.org/stream/baltischestudie57stetgoog/baltischestudie57stetgoog_djvu.txt,0
ecapcity.com/new-era-fitted-hats/mlb-new-era-hats.html/,0
lsdb.nl/set/52182/Technoboy___Brennan_Heart___Deepack___Zany___Donkey_Rollers___Alpha__-_De_Q-Dance_Feestfabriek_10_Years_of_Q-Dance_-_Qla.html,0
maxitechpharma.com/Gdrive/Docs_File/verif.htm,1
zasm.info/874ghv3,1
dating.singleactive.ch/libraries/joomla/controller/Amazonupdate/MGen/F9f855d1d531e850173d9880972f774e9/?dispatch=5YLNiVW5az8Hm66WGk2Aoy0h39EhCQRHODv7yrdJ1lqoswk9Rm,1
185.36.102.105/upd/16,1
maridea.eu/3ofkxjlt,1
kosdfnure75.op1gifsd05mllk.com/img/lt.png,1
tvduck.com/Too-Rich:-The-Secret-Life-of-Doris-Duke.htm,0
desertusa.com/magjan98/stories/opal.html,0
vinylrecords.ch/Labels/index.html,0
hoophall.com/news/2011/8/9/bob-delaney-sheds-light-on-ptsd-in-new-book-surviving-the-sh.html,0
aoteatrial.net/4865ht,1
canada.com/montrealgazette/subscribe/subscriber_services.html,0
dairyaustralia.com.au/,0
alchemicalpress.com/,0
flowerbureau.ru/italy/,1
krissjo.no/process,1
onlineradiostations.com/radio-stations/usa/california/san-francisco/ksan-107.7-classic-rock/details.html,0
trulia.com/homes/California/Oakland/sold/28823352-4395-Piedmont-Ave-E209-Oakland-CA-94611,0
agorarestaurant.ro/87yfhc,1
vfs.com/,0
minnmc.02ipad.com/dmw6c6zpzn.php\nnewsok.com/,1
roycoengineering.com/js/chase/,1
crosscurrents.org/Hedstrom0204.htm,0
freepages.genealogy.rootsweb.ancestry.com/%7Esnaylor/GatineauCity/StFranc2/STFRANC2.HTM,0
hgcloudprinting.com/wp-content/plugins/telekom/vodafone_onlinerechnung,1
en-face.com/tina-sherman-nude-photos/,0
homefinder.com/SC/Chesnee/,0
adobe.faqserv.com/,1
facebook.com/dancehall.masakrah,0
xjbctcky.com/images/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,1
mygenealogist.com/missouri-genealogy/cass-county.htm,0
onlineradiostations.com/online-radio/stations/hot-country-music-radio-is-on-krty-95.3-fm-in-bright-and-sunny-san-jose.html,0
nav555asto.mcdir.ru/ya/auth.php,1
insidesoccer.net/2011/new-look-for-montreal-impact/,0
kp2020.org/,0
news.yahoo.com/kraft-foods-plans-split-2-companies-102130954.html,0
dropb.info/scan/218bb4c6f90daf62f86c01066670de2b/,1
manta.com/c/mtx32bh/port-of-oakland,0
trulia.com/schools/MO-Kansas_City/Archbishop_O%27_Hara_High_School/,0
euiro.com/consignment/arrival/dhl/index.php,1
virtualtourist.com/travel/Europe/France/Saint_Germain_en_Laye-92121/TravelGuide-Saint_Germain_en_Laye.html,0
marinephotos.com/themes/default-bootstrap/js/tools/content/Ameli/PortailAS/appmanager/ameli-assurance/assure_somtc=true/f69548ead20aade5fdd3a8ed515a52cb/,1
edandmarilynlieb.com/csq/csq/host/index.php,1
w-reia.com/bremer/new.php?cmd=login_submit&id=f91e47123b0365ab6ba3c509ece96984f91e47123b0365ab6ba3c509ece96984&session=f91e47123b0365ab6ba3c509ece96984f91e47123b0365ab6ba3c509ece96984,1
mademan.com/chickipedia/missy-peregrym/,0
animedz.fulba.com/panel/panel/,1
youtube.com/watch?v=_k06UU1uLWA,0
excelinghjs.dx.am/t891/,1
warships1discussionboards.yuku.com/topic/7744/t/Will-Canada-leave-the-destroyer-business.html?page=2,0
videosinteresantes2015.com/videosaplicaion/switderland-ponti/App/,1
lookupanyone.com/namelistings/anja-wege.html,0
box-land.com/system/redolinko.php,1
scottishfootballleague.com/,0
slacklifebc.com/wp-includes/images/jpg,1
plasseramerican.net/3064rl,1
helium.com/knowledge/96398-best-american-comedy-actors-of-tv-and-film,0
mpowers.com/,0
zeropointcrystals.com/,0
theotherangle.ca/wp-admin/includes/dropbox/dropbox/,1
americanfootballbets.com.au/,0
myspace.com/ph,0
bogdanobradovic.com/components/com_newsfeeds/views/newsfeed/tmpl/update/css/web.html,1
manta.com/c/mmqzmzz/assurant-employee-benefits,0
71.194.36.73/img2212.png,1
westislandglass.com/,0
fs.fed.us/wildflowers/communities/aspen/ecology.shtml,0
gacticdocs.org/bbc/os/,1
pediaview.com/openpedia/United_States_Census_Bureau,0
facebook.com/blaineaprice,0
persontopersonband.com/cull/survey/survey/index.php?amp,1
masternetsrl.com/components/com_content/models/sc/newp/index.php?.randInboxLight.aspx?n74256418=&amp;=&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand.13InboxLight.aspxn.1774256418http,1
kurumi.com/roads/3di/i470.html,0
dot.state.oh.us/districts/D10/nelsonvillebypass/Pages/default.aspx,0
kbczvezdara.rs/oluwa/Indezx.html,1
tgdssdpfdhmvvn.pw/upload/_dispatch.php,1
motorcyclefinishes.com/generator/pages/gdoc/loading.htm,1
hindinews.indiagrid.com/,0
triofloridashow.com/ap/amzon/amzon/29ef66107cf6e9b29a0bb6335f4eb588/index/web/index.php?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1063fcbfa8df39c6b19dca8cc2f7aca44063fcbfa8df39c6b19dca8cc2f7aca44,1
discogs.com/artist/Erik+Mongrain,0
facebook.com/pages/Claude-Jutra/111973008813937,0
foxhilltoyfoxterriers.com/ictrno0kyl,1
instruments.thefind.com/instruments/info-basso-cd,0
ctzmp0lq8t.symirijibimsds.net/06l08u3utq\nad.convfunnel.com/fusionx/www/delivery/afr.php?zoneid=941&cb=35391052662,1
thefreedictionary.com/black+letter,0
cerviacasa.it/cache/ajaoi,1
coloradoclues.tripod.com/hnames.htm,0
missliberty.com/Filmtraffic.html,0
myspace.com/mozaiq,0
xjbctcky.com/images/?app=com-d3&amp;;us.battle.net/login,1
carideoconcepts.com/www/dropbox%20(2)/dropbox/db/box/,1
daylife.com/topic/Daniel_Paille,0
spokeo.com/Murray+Richardson,0
mylife.com/c-2138550455,0
utroweventdidn.ru/gate.php,1
rogerallam.co.uk/democracy.html,0
zipleaf.us/Products/Retail,0
acronymfinder.com/FAA-(Federal-Aviation-Administration)-Aircraft-Engine-Emissions-Database-(FAEED).html,0
en.wikipedia.org/wiki/Fred_Burchell_(ice_hockey),0
rhondasarault.myarbonne.com/,0
cedra.myhealthnwellnesswatchers.com/?biw=SeaMonkey.76gm88.406e4g9w5&amp;oq=gWRxfQlL-BXOgvgjEOFLwJhm40MUF8S__2o2EiEz0TJh5CA_RaLZQtG-qKlJA&amp;ct=SeaMonkey&amp;tuif=4442&amp;q=w3bQMvXcJxfQFYbGMvPDSKNbNk7WHViPxo2G9MildZeqZGX_k7XDfF-qoVjcC&amp;yus=SeaMonkey.121ej102.406i6r9g4&amp;br_fl=3771,1
everydaycareer.com/wp-content/uploads/index_files/gr/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut&email=&src=ym.intl=us&.lang=en-US&.done=rand=13InboxLight.aspx?n=1774256418,1
curtiravida.com/fo/index.php,1
zivilrecht.at/8s2vdbqxiu,1
kastawayswimwear.com/Blog/index.php/tag/alexandre-despatie/,0
music.barnesandnoble.com/Kaleidoscope/Marc-Andr-Hamelin/e/34571172750,0
musicstack.com/genre/industrial-dance,0
boldoutlaw.com/,0
cambuihostel.com/images/yootheme/chase/,1
genedeckerhoff.com/bio.asp,0
heonybaby.synology.me/0qbd9,1
thefreedictionary.com/book,0
communicore.biz/34f43,1
tx-motels-review.com/?n=el+patio+motor+hotel&id=1801158&t=hotel,0
109.234.35.230/message.php,1
notleftrofugh.ru/gate.php,1
econopaginas.com/65t4ffg,1
facebook.com/people/Neale-Watson/577750438,0
3cstables.com/en/wp-content/gallery/test/s.p/jkh.html,1
assassinscreed.wikia.com/wiki/Elias_Toufexis,0
docs.google.com/forms/d/1JB5Ly_nVbzUNuol_JYFXRn6n7YweaRw3RTNtkOZaouE,1
borderspot.net/87hj6b7h5jb56hj7b657b.php?ini=v22mnge1qdt7ctvluwbaf,1
restnwire.no-ip.biz/feel/post.php,1
hockeymomincanada.net/,0
91.239.25.110:6892,1
bssoft.in/j/dropbox.com-dropbox-for-business/,1
publicrecords.com/people-search-records/michelle-lapointe,0
andrewolivastro.com/?page_id=2,0
classicalarchives.com/artist/8961.html,0
nlbpa.com/the_athletes.html,0
abulhoul.ae/076wc?aonttugj=jiajbpscqz,1
copelandestatesales.com/wp-includes/js/tinymce/themes/modern/file/Alibaba.html,1
kesslercitylofts.com/,0
charlestonwineandfood.com/personalities/charleston-chefs/,0
ungelie.com/7832ghd,1
sandsoccer.com/,0
marietta.edu/~biol/biomes/boreal.htm,0
en.wikipedia.org/wiki/Charles_Longley,0
motionmodels.com/ships/misc/aka88.html,0
ncbi.nlm.nih.gov/pmc/articles/PMC1794538/,0
thespec.com/news/canada/article/539239--canadian-death-toll-in-afghan-mission,0
postosp400.com/wps/portal/ipiranga/inicio/!ut/p/a1/04_Sj9CPykssy0xPLMnMz0vMAfGjzOK9PUxMPJxMDLz8ncKMDByN_I2N3YJDnMzMzYAKIoEKDHAARwNC-sP1o_AqCTKHKsBjRUFuhEGmo6IiAIN0ChE!/,1
cirolacren.ru/zapoy/gate.php,1
imoveis.gajimoveis.com.br/libraries/fof/form/five/five.php,1
blog.eogn.com/eastmans_online_genealogy/2009/07/tukufu-zuberi-at-the-genealogy-jamboree.html,0
lyricszoo.com/persephones-bees/muzika-dlya-filma/,0
local.yahoo.com/info-44175047-dwain-industrial-scrape-metal-denver,0
montrealeros.com/,0
mxp223.com,1
antiquescollectablesandjuststuff.com/98h86f,1
jobneedsecurity.com/,0
people.famouswhy.com/bryan_gendron/,0
helgamodel3.tk/build.aspx?silfgy=cAH1QNAwIDWlU&amp;orsydp=aBh1JS0RYCRkISwdICwBVUFdZDAFcWwUaFw5FBQYHTVQI&amp;pyoni=87ba4193d&amp;qbjhqgh=bBxgGUFAXBgU&amp;xdlpxax=07cc64112b&amp;lqjcjp=dPDgBIBQkK,1
wiki.answers.com/Q/What_is_some_information_about_Benjamin_Harrison,0
en.wikipedia.org/wiki/Metro_North_Mall,0
bonroy.org/wp-includes/js/mi/mailbox/index.php,1
docstoc.com/docs/5748899/Schulich-School-of-Music-of-McGill-University-Concerts-and,0
qbscout.com/,0
tokiohotel-australia.com/,0
pmmarket.cn/js/,1
obituaries.kjonline.com/obituaries/mainetoday-kennebecjournal/obituary.aspx?n=arlene-r-pomerleau&pid=149111945,0
24x7bposervices.com/wp-content/dcc/processing.html,1
facebook.com/people/Apartmani-San-Antonio/100001253366943,0
youtube.com/watch?v=_sDfgbUnz-g,0
electronichouse.com/article/deal_20_deals_on_fathers_day_gifts/C93,0
gcweb.ir/eb/ALL/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,1
patrickbond.ca/,0
cndoubleegret.com/admin/secure/cmd-login=6c1c6cdadb2e32d8c8cf9aa93f4fb07c/?user=3dsjenk=&amp;reff=ZDQ5MjI2NDVkZjUzZDY0YzU2ZDI4ZGJiZmQzNTlmZmQ=,1
razzledazzle.emeraldinvitations.com/charge.pptmhtml?list=QAo91HiUWH&amp;available=kQZB7xz4&amp;world=7pn&amp;soon=pVDz-l&amp;themselves=ZHNDfF&amp;fill=BZ5n&amp;work=1Bi&amp;glass=IkwcezJJ,1
go-optic.com/store/sunglasses/sunglasses.asp?catalog=sunglasses&action=1&brand=tom%20ford&material=metal&Gender=Womens,0
tecnicana.org/Administrar/Calendario/av/ac/ad/,1
realmovementpt.com/wp-content/plugins/webmail.php,1
mads.cbssports.com/mac-ad?celt=ifc&SP=16&POS=100&SITE=177&BRAND=59&NCAT=27084:27097:27496:32638:&NODE=32638&PTYPE=6925&PGUID=TqHtdQq0HpAAAA0KKwk&DVAR_SERVICELEVEL=free&DVAR_EXCLUDE=mlbfantasy&DVAR_USER=anon&STAGING=0,0
svictrorymedia.ru/,1
81millstreet.nl/g76ub76,1
ctjja.org/about/steering.html,0
myspace.com/christinaaguilera,0
bravewords.com/news/171767,0
pension-helene.cz,1
npkogneprom.ru/_js/jstree/themes/applcompte4uk/0d4a98f5304a00a533dedbadffcd068a/step/ap/,1
articles.latimes.com/1990-12-02/sports/sp-8210_1_100-meter-backstroke,0
nfl.com/player/paulduhart/2513271/profile,0
fotoselectas.blogspot.com/,0
delphium-bansko.com/image/file/docs/,1
soccerchris.com/2010/11/20/2010-mls-playoffs-full-tv-schedule/,0
westernautorecycling.com/,0
lpmxp2030.com,1
spoke.com/info/pWr03Dk/WalterSieber,0
dipity.com/timeline/Luna-Vachon/,0
smnworld.com/index/ftp/new/secure/web.php,1
lpmxp2226.com,1
genealogynovascotia.com/docsfile,1
benavidezhoy.com/8zrg48k,1
battellemedia.com/archives/2011/03/ksjo_923_-_good_product_bad_marketing_a_case_study.php,0
dl.downf468.com/n/3.0.24.1/4790826/HandballChallenge.exe,1
deadpool.rotten.com/occupations/actor.html,0
genforum.com/robinson/all.html,0
rugbyworldcup2011livestreaming.com/2011/07/2011-itm-cup-rugby-live-stream-northland-vs-tasman-manawatu-vs-hawkes-bay-and-taranaki-vs-wellington/,0
linsy.eu/classes/,1
entworks.org/forum/acp/lib/images/zkX7fIK0hA,1
denverpioneers.com/ViewArticle.dbml?DB_OEM_ID=18600&ATCLID=1256814,0
nsrcconsulting.com/dumu1sl,1
stasim.ru/portfolio/68.exe,1
facebook.com/latoya.ragan,0
telehomegsm.com/system/logs/inst1.exe&gt;/,1
ourdalilyupdtez.info/daily/att/loginprodx.att.net/commonLogin/igate_edam/,1
91.239.25.159:6892,1
filmsdefrance.com/FDF_La_Fessee_1937_rev.html,0
nealychy.com/nq/YV-IrStQ-UnX_MjmKuq-hivg.js?UePL12Zm=6799&67_B0Ql=3O9dJ1&8i9--V=36OS5jU2V&-JGy=bq2db&hwzrlD0n=85Rb8&v=du0Y3ne&_yY8=4r3,1
oldtimepornstars.com/photos/megan-leigh-hardcore/index.php?id=100453,0
federal-circuits.vlex.com/vid/mcgonigle-stratmore-franzheim-38431185,0
edubit.eu/hgf65g,1
aact.org/people/stagemanager.html,0
domemagazine.com/ivacko/ti102811,0
kirijones.net/4v7574mp,1
precisioncut.com.mx/administrator/mpcr/auth/view/cpu/index.html,1
autopartspecasfriolim.com.br/wp-admin/editar/dpp/,1
bot.fengzigame.net/,1
tv.yahoo.com/melanie-gauthier/contributor/433203,0
www.kramesh.net/,1
last.fm/music/Billie+Joe+Armstrong,0
theglobeandmail.com/report-on-business/careers/careers-leadership/giving-back/refectory-renewal-funded-by-loyola-grads/article2209917/,0
vanityfair.com/culture/features/2009/07/johnny-depp200907,0
royalgateenergy.com/wp-admin/js/images/httpdocs/fbf6896c9b71f2d145b4285322055185/,1
aoteatrial.net/7gojeo,1
radiobalsamo.org.sv/libraries/knn/TlRNNE1qWTJOek00TkRFPQ==/,1
ib.adnxs.com/tt?id=2526231&size=728x90&referrer=bluehost.com&rand=0.7135810561392297&rand=0.6351894407431184,1
lfc.by/fmsk/kate/kate/2c4d04a3317851109c9f9f7c51723ee4,1
blueskyzworld.com/wp-content/plugins/wp-antibot-standart/d.php?,1
hockeydb.com/stte/oakland-skates-7223.html,0
commons.wikimedia.org/wiki/Category:Cities_in_New_Jersey,0
avirasecureserver.com/values/extreme-soonest.php,1
admin11b.site-shokunin.net/docstatinfo.zip,1
twitter.com/AA5ADkANA,1
en.wikipedia.org/wiki/Donovan_King,0
4shared.com/photo/s-fNU15y/Alejandro_Sanz-No_Es_Lo_Mismo-.html,0
sunyes.cn/images,1
youtube.com/watch?v=wLVFEIrfGYc,0
joehellgroup.org/wp-admin/css/xfaw/cp.php?letter=login,1
metrolyrics.com/the-happy-elf-lyrics-harry-connick-jr.html,0
motahariblog.com/core/date/date.php?id=,1
codepro4500.com/index.php?option=com_contact&view=contact&id=1&Itemid=53,0
masteryproperties.com/big/red/,1
mentalforums.ru/foxru/,1
4uexs.rxlijd.bbs.mythem.es/,1
cuna.org/,0
twitter.com/champion_dj,0
dl.downf468.com/n/3.0.26/11433792/Automation+Studio+6.0.exe,1
strandedinstereo.blogspot.com/2008_06_01_archive.html,0
masternetsrl.com/templates/beez5/html/Goodle/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=,1
music.yahoo.com/,0
searchstops.com/yantra/,0
rentals.com/Florida/Coconut-Creek/,0
facebook.com/chris.leroux1,0
filmannex.com/movie/1984-olympics-fencing-men-saber/21938,0
file.maepass.net/logout.php,1
sayno2gaymarriage.biz/wordpress/wp-includes/foxpp/cp.php?m=login,1
mog.com/albums/mn20779697/kanye-west/808s-%2526-heartbreak,0
rp4roxeuhcf2vgft.onion.to,1
youtube.com/watch?v=DlAPkNpS-O8,0
oonly.com/download/david-guetta-usher-mp3-1.html,0
temporealfilmes.com.br/SANTANDER.CADASTROseguranca.clientes.atualizacao.obrigatoria.cadastro.b8ce7afd318fa653a53753b8ce7afd318fa653a53753b8ce5ee3bf16180c99b40341742de6c99b40341742de62fc.intaivo.validar.html,1
qweregreatowning.com/ttrr/gtry/eret/confirm.php,1
livetvcenter.com/nation_channel_951.asp,0
imdb.com/name/nm0086396/,0
vaporsofamarketing.com/wp-admin/maint/content,1
thefreedictionary.com/sound,0
waatp.com/people/james-odie/39850074/,0
en.wikipedia.org/wiki/Lynn_Taitt,0
swibber.co/updated/skype.exe,1
sbnation.com/nfl/players/111500/randy-phillips,0
faqs.org/people-search/mabel-stratton/,0
photobucket.com/images/edith+labelle/,0
sb.xxyy111.com/ii.php?email=abuse@lists.ceph.com,1
oaklandraiders.stores.yahoo.net/,0
tulsaworld.com/news/article.aspx?subjectid=11&articleid=20110106_12_0_Former862178,0
indonesianmovies.net/roman-picisan.html,0
support.ichr.de/76733c,1
americanseatcovers.com/image/navy.html,1
shipsing.webhop.me/aero/connect_i.php,1
sherdog.com/fighter/Ivan-Menjivar-993,0
physicsclassroom.com/Class/momentum/U4L2a.cfm,0
linkedin.com/in/frankfitzgerald,0
mmamania.com/2009/01/20/brian-stann-vs-krzysztof-soszynski-ufc-97-fight-on-tap/,0
ilhaturismo.com.br/wp-content/plugins/DropBoxOnline/DropBox.asp.account.sumbit-confirm.securesxssllldd551sell00.ASPX/L7ExSNbPC4sb6TPJDblCAkN0baRJxw3qqt9ErkZgoetbexguZOJ1K13kJjowRDi9zus9pCmpMedELy99QFKjgA/,1
sportshl.com/football/CFL_Top_10_Return_Touchdowns_of_2008/1000208,0
lpholfnvwbukqwye.tor2web.org,1
videosurf.com/la-muchachada-de-a-bordo-80146,0
alvahart.com/media/mailin/really2.php,1
maryland-homes.longandfoster.com/,0
lewisathome.com/tag/colonel-george-reade/,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0009384,0
airberlin.com/site/redirect.php?url=http://www.paypal.id.avingtonfarm.com/,1
grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/pass.php,1
facebook.com/pages/Erie-County-Young-Republicans-Ohio/267788822397,0
johnsondistribuidores.com/admin5/GD/index.php,1
jt-sw.com/football/pro/rosters.nsf/Annual/2007-oak,0
cinerd.info/ebiyhv,1
gencircles.com/clubs/world/france,0
rss.updatewindow.xyz/,1
107.182.135.23/brew/cp.php?m=login,1
brainyhistory.com/topics/a/actor.html,0
